"","urlDrugName","condition","rating","ReviewSentiment","sideEff_num","SideEffectsSentiment","eff_num","BenefitsSentiment","full_commentSentiment"
"2727","tegretol","seizures",1,5.70026541741457,2,0,10,4.57034461482024,0
"2728","ultracet","post surgery",6,7.77777777777778,8,0,6,10,7
"2729","prozac","depression",10,6,8,3.64974679448213,10,10,6.66666666666667
"2730","prinivil","high blood pressure",2,3.33333333333333,2,3.33333333333333,6,4.57034461482024,3.33333333333333
"2731","retin-a","fine wrinkles",8,5.70026541741457,8,10,6,6.66666666666667,6.66666666666667
"2732","minocin","acne",7,5,10,5,10,0,4
"2733","zomig","migraine",10,0,10,3.64974679448213,10,5.71428571428571,4.44444444444444
"2734","zyrtec","allergies",5,0,4,5,10,4.57034461482024,3.33333333333333
"2735","vyvanse","adhd",7,5,4,1.42857142857143,10,10,4.11764705882353
"2736","effexor-xr","depression",7,6,6,6.66666666666667,10,7.5,7.14285714285714
"2737","vicodin","pain",3,5,6,0,2,5,5
"2738","prinivil","high bloodpressure",10,5.70026541741457,10,3.64974679448213,10,0,0
"2739","tri-luma","hyperpigmentation",8,3.33333333333333,4,0,6,4.57034461482024,2.5
"2740","retin-a","sun damage",4,10,10,3.64974679448213,6,6.66666666666667,7.5
"2741","ativan","extremely severe anxiety",9,3.33333333333333,8,0,10,2,1.42857142857143
"2742","protonix","acid reflux",8,5.70026541741457,10,5,10,3.33333333333333,4
"2743","lamisil","toenail fungus",9,10,8,6,10,7.5,7.14285714285714
"2744","inderal","situational anxiety",10,5.70026541741457,10,3.64974679448213,10,5,5
"2745","amoxil","kidney infection",9,3.33333333333333,8,0,10,2.5,1.81818181818182
"2746","tirosint","low thyroid",10,7.5,10,6.66666666666667,10,5,6.08695652173913
"2747","dispermox","sinus infection",6,8,6,2,6,3.33333333333333,5
"2748","zyrtec","allergies",9,10,10,10,8,0,6.66666666666667
"2749","ambien","inability to fall asleep easily",8,2.5,8,0,8,0,1.25
"2750","imitrex","migraine",8,3.33333333333333,6,3.33333333333333,10,3.33333333333333,2.85714285714286
"2751","effexor","depression",3,4,4,4.16666666666667,6,0,3.68421052631579
"2752","renova","acne",8,6.66666666666667,6,3.64974679448213,8,4.57034461482024,6.66666666666667
"2753","valium","anxiety",6,5,8,6.66666666666667,4,5,6.66666666666667
"2754","deltasone","crohn's disease",6,5,6,5,10,6,5
"2755","periogard","periodontal disease",2,6.66666666666667,6,3.64974679448213,2,4.57034461482024,6.66666666666667
"2756","clindamycin","sinusitus/ double ear infection",3,4,6,1.66666666666667,4,4.57034461482024,3
"2757","lamictal","epilepsy",7,0,6,5.45454545454545,8,5,5.2
"2758","maxalt","migraines",10,10,10,3.64974679448213,10,4.57034461482024,10
"2759","spironolactone","hair loss",5,6,8,8.33333333333333,4,0,7
"2760","retin-a","acne and wrinkles",7,10,8,3.64974679448213,8,0,6.66666666666667
"2761","chantix","smoking cessation",5,4.28571428571429,4,0,8,0,3.75
"2762","tazorac","fine lines/wrinkles",8,10,6,10,8,0,8
"2763","zyrtec","allergic rash",9,0,10,0,8,0,0
"2764","lamictal","mood stablizer for bipoler disorder",5,4,10,0,2,10,3.33333333333333
"2765","crestor","cholesterol",10,10,10,5,10,4.57034461482024,6.66666666666667
"2766","singulair","hay fever type allergy reactions",10,5,10,3.64974679448213,10,10,6.66666666666667
"2767","paxil","social anxiety",4,5,6,5,4,6.66666666666667,5.71428571428571
"2768","doryx","acne",10,10,10,3.64974679448213,10,10,10
"2769","paxil","depression/anxiety",1,10,2,2,4,4.57034461482024,3.33333333333333
"2770","alesse","pregnancy prevention",7,10,8,1.66666666666667,10,5,3.33333333333333
"2771","renova","wrinkles",6,5.70026541741457,8,10,4,10,10
"2772","klonopin","anxiety",6,6,6,0,10,2.5,4.44444444444444
"2773","tenormin","tachycardia",10,5,8,3.33333333333333,10,5,4.28571428571429
"2774","synthroid","hypothyroidism",10,5.70026541741457,10,10,10,4.57034461482024,10
"2775","wellbutrin-xl","sadd",2,5,2,0,6,0,3.33333333333333
"2776","zocor","cholesterol",1,5.70026541741457,2,3,6,0,2.72727272727273
"2777","zmax","sinus infection",5,5.70026541741457,8,3.64974679448213,6,5,5
"2778","lipitor","high cholesterol",8,6.66666666666667,4,0,10,6,5
"2779","citalopram","rapid cycling bi polar",10,5,8,6,10,5,5.45454545454545
"2780","oracea","acne",5,10,6,2.5,6,10,4
"2781","yasmin","birth control",3,6.66666666666667,6,5,10,0,4.28571428571429
"2782","omnicef","sinus infection",1,10,2,4,2,6,4.66666666666667
"2783","aldactone","acne",7,5.70026541741457,8,6.66666666666667,8,0,5.71428571428571
"2784","amerge","migraines",8,7.5,8,0,8,5,5.45454545454545
"2785","ativan","nerves",3,5.70026541741457,4,10,10,4.57034461482024,10
"2786","xanax","anxiety related to severe pms",10,3.33333333333333,10,10,10,0,3.33333333333333
"2787","estring","post menopause",8,10,10,3.64974679448213,6,10,10
"2788","aldactone","swollen knee",10,8.57142857142857,10,10,10,0,8.75
"2789","climara-pro","hot flashes",3,5,6,0,4,0,1.42857142857143
"2790","zomig","migraine",8,0,8,0,10,5,2
"2791","tazorac","anti aging",6,5.71428571428571,6,5,6,0,5
"2792","adipex-p","loose weight",4,5,4,0,6,0,1.42857142857143
"2793","chantix","20 year pack a day smoker",10,5,8,6.66666666666667,10,4.57034461482024,6
"2794","adipex-p","weight loss",10,5,8,3.64974679448213,10,3.33333333333333,4
"2795","lexapro","depression",9,10,8,3.64974679448213,8,10,10
"2796","clonazepam","nerve damage, 1 nerve near mouth during surgery",8,4,8,0,10,3.63636363636364,3.33333333333333
"2797","zovirax","herpes zoster",10,10,8,3.64974679448213,10,3.33333333333333,5
"2798","valtrex","genital herpes",7,5.70026541741457,10,3.64974679448213,6,0,0
"2799","cymbalta","anxiety/depression",2,10,4,3.75,2,0,3.75
"2800","prednisone","allergic reaction on face to a cosmetic",1,5.70026541741457,4,2.72727272727273,6,5,3.68421052631579
"2801","provigil","narcolepsy, sleep apnea, bipolar disorder",10,7.5,10,0,10,4,5
"2802","fiorinal","migraine headaches",10,0,8,0,10,0,0
"2803","paxil","anxiety",10,10,8,6.66666666666667,10,0,7.14285714285714
"2804","adderall","adhd",10,10,8,7,10,10,8.33333333333333
"2805","propecia","hair less",9,10,10,3.64974679448213,10,7.5,8
"2806","metrogel","rosacea",1,10,10,3.64974679448213,2,10,10
"2807","oxycontin","pain after surgery",2,3.33333333333333,2,0,8,0,2
"2808","renova","hyperpigmentation",8,10,4,3.64974679448213,8,5,8.33333333333333
"2809","naproxen","arthritis",3,5,4,0,8,0,2
"2810","lexapro","anxiety, stress",1,5.70026541741457,2,10,8,6,7.77777777777778
"2811","divigel","menopause",10,10,10,0,10,3.33333333333333,5.71428571428571
"2812","selegiline","head injury",3,5.70026541741457,6,0,2,10,5
"2813","effexor","depression",10,5.70026541741457,10,5,10,0,2
"2814","amoxil","tooth infection",2,0,2,0,2,0,0
"2815","aldactone","hormonal acne",3,3.33333333333333,8,3.64974679448213,4,10,5
"2816","duragesic","severe chronic pain",7,6.66666666666667,4,5.38461538461538,10,4,5
"2817","paxil","panic disorder",8,10,6,0,10,8.33333333333333,6.66666666666667
"2818","synthroid","hypthyroidism",7,5.70026541741457,8,6.66666666666667,6,5,5.55555555555556
"2819","effexor","depression",10,10,8,3.33333333333333,10,5,5
"2820","cymbalta","fibromyalgia and depression",1,6.66666666666667,6,0,2,4.57034461482024,5.71428571428571
"2821","adderall","adhd, depression/anxiety",6,5,6,5,6,0,4.28571428571429
"2822","imitrex","migraine headaches",2,0,8,4,2,0,2.5
"2823","retin-a","sun damage",4,10,10,3.64974679448213,6,6.66666666666667,7.5
"2824","diazepam","sleep",5,10,6,0,8,6,5.71428571428571
"2825","singulair","asthma \ allergies",5,10,6,0,6,5,4.28571428571429
"2826","yasmin","contraception",1,8.125,4,3.75,10,4.57034461482024,6.36363636363636
"2827","oxycontin","severe and chronic back pain",8,7.5,6,4.28571428571429,10,5,5.45454545454545
"2828","tofranil-pm","panic attacks",9,5.70026541741457,8,3.64974679448213,10,0,0
"2829","fiorinal","migraines",8,3.75,8,0,8,4.57034461482024,3.33333333333333
"2830","claripel-cream","melasma",9,5,8,3.64974679448213,10,6.66666666666667,6.25
"2831","strattera","add",4,10,8,6.66666666666667,4,7.5,7
"2832","vesicare","urge incontinence and bladder spasm",9,5.70026541741457,10,3.64974679448213,10,3.33333333333333,3.33333333333333
"2833","concerta","adhd",8,10,8,3.64974679448213,8,10,10
"2834","diazepam","sleeping disorder",8,0,10,3.64974679448213,10,5,5
"2835","ambien","restlessness",10,5,10,3.64974679448213,10,5,5
"2836","adderall-xr","adult add",10,10,8,0,10,10,8.75
"2837","effexor-xr","depression",9,0,8,0,10,10,5
"2838","xanax","panic attacks",10,3.33333333333333,10,4,10,5.71428571428571,4.28571428571429
"2839","cipro","uti",8,0,8,0,10,0,0
"2840","prozac","depression",10,0,10,3.64974679448213,10,5.38461538461538,5.38461538461538
"2841","celexa","depression",1,3.33333333333333,6,0,2,10,2.85714285714286
"2842","celexa","anxiety and mild depression",10,5.70026541741457,8,5,10,5,4.61538461538462
"2843","zegerid","laryngopharyngeal reflux",8,5,8,3.64974679448213,8,0,1.66666666666667
"2844","elavil","fibromyalgia",9,6.66666666666667,10,10,8,3.33333333333333,6.66666666666667
"2845","sotret","acne",9,8,6,0,10,10,6.25
"2846","xanax","to help me sleep after having a rapid heartbeat ep",5,5.71428571428571,6,2.85714285714286,8,0,3.52941176470588
"2847","fosamax","osteoporosis",1,10,2,3.33333333333333,6,5,5.88235294117647
"2848","chantix","stop smoking",5,5.70026541741457,4,5.71428571428571,6,4.57034461482024,5.71428571428571
"2849","nortriptyline","originally depression, later for chronic pain",8,3.75,8,0,10,2.5,3.63636363636364
"2850","spironolactone","acne",10,5.70026541741457,10,10,10,5,6.66666666666667
"2851","lamictal","bipolar/mixed manic episodes/severe depression",9,10,8,3.64974679448213,10,0,3.33333333333333
"2852","cymbalta","situational atypical depression",10,5.70026541741457,10,10,10,3.33333333333333,3.33333333333333
"2853","advair-hfa","asthma",9,5,10,3.64974679448213,10,5.55555555555556,5.45454545454545
"2854","nasarel","rhinitis",10,10,10,3.64974679448213,10,3.33333333333333,6
"2855","lexapro","nerves",8,10,10,3.64974679448213,10,0,3.33333333333333
"2856","vasotec","htn",9,4,10,3.64974679448213,8,1.66666666666667,2.72727272727273
"2857","triphasil","contraception",10,5,10,5,10,5,4.61538461538462
"2858","celexa","anxiety & depression",6,0,6,3.64974679448213,6,10,4
"2859","adderall-xr","add",8,10,10,0,8,4.57034461482024,6.66666666666667
"2860","wellbutrin","depression",8,5.70026541741457,10,3.64974679448213,8,10,10
"2861","dostinex","prolactinoma",10,5.70026541741457,8,5,10,10,6.66666666666667
"2862","parlodel","high level of prolactin",10,10,8,0,10,5,7.14285714285714
"2863","vyvanse","add",9,5.55555555555556,8,4.28571428571429,8,7,5.83333333333333
"2864","topamax","migraines",1,4.28571428571429,4,4.44444444444444,2,5,4.66666666666667
"2865","panixine-disperdose","mild local skin infection",2,0,4,4.16666666666667,2,5,4.28571428571429
"2866","protonix","possible ulcer and acid reflux",9,10,10,2,8,0,2.22222222222222
"2867","topamax","migraines",10,10,8,0,10,4.57034461482024,5
"2868","lexapro","depression",6,10,10,5,4,5,6.66666666666667
"2869","levoxyl","hypothroidism",9,6.66666666666667,10,3.64974679448213,10,3.75,4.54545454545454
"2870","estrace","menopause",10,10,8,7.5,10,4.57034461482024,8
"2871","seroquel","obsessive compulsive disorder, panic disorder, gad",10,0,10,0,10,3.33333333333333,2.5
"2872","flexeril","insomnia, and arthrtis",9,0,8,6.66666666666667,10,0,4
"2873","alprazolam","anxiety",8,6.66666666666667,8,10,8,5,6.66666666666667
"2874","ambien-cr","insomnia, chronic pain",9,4,8,3.33333333333333,10,0,3.75
"2875","doxepin","insomnia",8,5,8,0,6,6,5
"2876","avita","acne",7,10,6,10,6,10,10
"2877","medroxyprogesterone","heavy periods, thickened endometrium",6,7.5,8,0,8,4.57034461482024,5
"2878","wellbutrin","depression",10,2.5,10,3.64974679448213,10,0,2
"2879","zofran","nausea",8,3.33333333333333,10,6,8,2.5,4.54545454545454
"2880","tazorac","hyperpigmentation, light breakouts, fine lines",5,5,8,5,6,7.5,6.25
"2881","zyrtec","year round allergies",6,5.70026541741457,6,4,10,6.66666666666667,4.16666666666667
"2882","zomig","migraines",10,5.70026541741457,6,0,10,4.57034461482024,0
"2883","chantix","stopping smoking",8,0,8,0,10,0,0
"2884","elidel","eczema",7,6.66666666666667,10,3.64974679448213,6,0,5
"2885","lunesta","insomnia",5,5,6,0,10,4.57034461482024,3.33333333333333
"2886","retin-a","fine lines",8,10,8,3.64974679448213,8,4.57034461482024,10
"2887","propecia","hair thinning",9,10,10,6.66666666666667,10,5,8
"2888","renova","acne",9,10,8,3.64974679448213,8,0,5
"2889","nitrofurantoin","uti prevention",10,10,10,3.33333333333333,10,6.66666666666667,6.66666666666667
"2890","prozac","antidepressant",4,6.92307692307692,6,6.66666666666667,6,10,7.05882352941177
"2891","topamax","post traumatic stress syndrom",8,1.11111111111111,6,10,8,0,1.81818181818182
"2892","doxycycline","acne",6,10,10,3.64974679448213,6,4.57034461482024,10
"2893","requip","restless leg syndrome",6,5.70026541741457,10,0,6,10,5.71428571428571
"2894","propecia","receding hairline",1,5.70026541741457,4,6,2,0,5.45454545454545
"2895","remicade","crohns disease, psoriatic arthritis",7,5.70026541741457,2,0,10,4.57034461482024,0
"2896","crestor","hypercholesteremia",5,5.70026541741457,4,3.33333333333333,10,4.57034461482024,3.33333333333333
"2897","carac","red spot on the cheek",6,10,8,3.64974679448213,8,0,5
"2898","wellbutrin","depression",8,5,6,3.33333333333333,10,2.85714285714286,3.52941176470588
"2899","vagifem","chronic urinary and yeast infections due to drynes",10,5.70026541741457,10,3.33333333333333,10,7.5,5.71428571428571
"2900","dilantin","seizures",8,5.70026541741457,8,0,6,5.71428571428571,5
"2901","levaquin","sinus infection",8,5,8,0,8,0,3.33333333333333
"2902","doxycycline","acne rosacea",2,5,2,0,2,0,2
"2903","elavil","depression and anxiety",5,5.70026541741457,6,5,6,4.57034461482024,5
"2904","premarin","post menopausal /hysterectomy",10,5.70026541741457,10,3.64974679448213,10,5.71428571428571,5.71428571428571
"2905","cymbalta","pain and depression",10,5.70026541741457,6,2.5,10,0,2
"2906","ponstel","severe menstrual cramps",10,10,10,3.64974679448213,10,3.33333333333333,5
"2907","zyban","to stop smoking",2,5,2,5,8,0,5
"2908","zithromax","throat infection",4,0,4,0,6,3.33333333333333,2
"2909","sarafem","severe depression",8,4.28571428571429,6,4,8,6.66666666666667,3.57142857142857
"2910","metrogel","rosacea",9,0,10,0,8,5.83333333333333,5
"2911","alprazolam","anxiety, panic attck, nervousness",8,5.71428571428571,8,2,8,5,4.61538461538462
"2912","methadone","drug addiction",8,10,6,0,10,0,3.33333333333333
"2913","advair-diskus","copd",1,5,2,3,4,4.57034461482024,4
"2914","latisse","grow lashes",10,5,10,6.66666666666667,8,6.66666666666667,8.33333333333333
"2915","nuvaring","birth control",2,0,4,4.28571428571429,10,10,5
"2916","trilipix","high ldl",8,3.33333333333333,8,10,8,4.57034461482024,5
"2917","xenical","obesity",9,5,8,2.5,10,2.5,2.85714285714286
"2918","ritalin","adhd, inattentive type",6,5,4,2.5,8,6.66666666666667,5.33333333333333
"2919","clomid","female problems, trying to get pregnant, ovulation",9,10,6,1.25,10,7.5,3.84615384615385
"2920","zyban","smoking",8,5,6,0,10,4.57034461482024,4.28571428571429
"2921","cardura-xl","bph",8,2.5,10,6.66666666666667,8,10,5
"2922","ceclor","ear infection",1,5.70026541741457,4,3.64974679448213,2,0,0
"2923","vyvanse","adult add",10,5,8,7.77777777777778,10,5,6.31578947368421
"2924","boniva","osteoporosis",1,2.5,2,2.85714285714286,2,0,2.66666666666667
"2925","flonase","allergies",7,10,8,3.64974679448213,8,0,5
"2926","lipitor","reduce cholesterol",10,10,10,3.64974679448213,8,4.57034461482024,10
"2927","prilosec","severe indigestion diagnosed as possible ulcer",9,5.70026541741457,10,3.64974679448213,8,7.5,7.5
"2928","levoxyl","thyroid disease",9,6,6,5.55555555555556,10,7.5,6.19047619047619
"2929","nexium","active chronic gastritis",5,6.66666666666667,10,0,4,8.33333333333333,7.77777777777778
"2930","oxycodone","metastasized ovarian cancer/chemotherapy",10,0,8,0,10,4.61538461538462,4.28571428571429
"2931","synthroid","tiredness",9,10,10,3.64974679448213,8,5,7.5
"2932","adderall","major clinical depression",9,6.66666666666667,8,3.64974679448213,8,5,6
"2933","provigil","shift work sleep disorder",9,3.33333333333333,8,0,10,3.33333333333333,3.33333333333333
"2934","motrin","migraine",10,5.70026541741457,10,0,10,3.33333333333333,2.85714285714286
"2935","tirosint","thyroid/total thyroidectomy due to cancer",4,10,6,3.57142857142857,6,0,3.5
"2936","nexium","gastric esophageal reflux",10,5,10,0,10,2,3.33333333333333
"2937","minocin","acne",5,0,8,0,4,4.57034461482024,0
"2938","ortho-tri-cyclen","birth control",7,5,6,5,10,10,5.38461538461538
"2939","lupron","endometriosis",1,5,4,5,6,10,6.66666666666667
"2940","propecia","hair loss",8,0,6,3.33333333333333,8,0,2
"2941","avelox","sinus infection",10,3.33333333333333,10,3.64974679448213,10,10,5
"2942","lipitor","high cholesterol",7,10,8,10,8,7.5,8.33333333333333
"2943","avelox","sinus inection",1,5.70026541741457,2,3.64974679448213,2,3.33333333333333,3.33333333333333
"2944","baciim","simple laceration",5,5.71428571428571,4,3.64974679448213,2,0,5.71428571428571
"2945","pristiq","depression",9,5,6,7.5,10,5,6.25
"2946","retin-a","minor acne",10,5,8,3.64974679448213,10,10,6.66666666666667
"2947","naproxen","frozen shoulder",1,5,6,3.33333333333333,2,5,4.375
"2948","seasonique","birth control",3,4,4,7,10,10,7.14285714285714
"2949","enablex","bladder control",1,5.70026541741457,10,3.64974679448213,2,4.57034461482024,4.78977874926387
"2950","propecia","hair loss",8,6,10,5,6,3.33333333333333,5.45454545454545
"2951","effexor-xr","depression",3,6.66666666666667,4,3.64974679448213,4,5,6
"2952","galzin","wilson diseaes",3,5.70026541741457,4,0,6,1.66666666666667,1.42857142857143
"2953","dicyclomine","ibs",7,10,8,5,6,4.57034461482024,8
"2954","prozac","ocd",9,6,8,0,8,7.14285714285714,6.36363636363636
"2955","adipex-p","appetite suppression",9,10,8,3.64974679448213,8,5,7.5
"2956","xanax","insomnia",8,0,8,0,8,6.66666666666667,4
"2957","prozac","depression",8,5.70026541741457,8,0,8,0,0
"2958","deltasone","severe poison ivy all over face",10,4.28571428571429,10,3.64974679448213,10,0,4.28571428571429
"2959","aldactone","adult acne",10,10,10,3.64974679448213,10,4.57034461482024,10
"2960","septra","prevention of pcp pneumonia while on chemo",5,6.66666666666667,8,5,10,2.5,4.28571428571429
"2961","prozac","depression",10,5.70026541741457,10,3.64974679448213,8,0,0
"2962","selegiline","attention deficit problems, concentration difficul",7,10,10,4,6,10,7
"2963","effexor","depression",8,6.66666666666667,6,6.66666666666667,10,5.55555555555556,5.71428571428571
"2964","protopic","white spots on facial skin",10,0,10,3.64974679448213,10,10,5
"2965","singulair","asthma, allergies",2,5,4,0,4,0,5
